node_id,lat,lon,addr:housenumber,addr:postcode,addr:street,building,building:levels,denomination,historic,leisure,tourism,sport,area,ratio
50,39.4739447,-0.3814048,,,,,,,,,,,,
51,39.4740099,-0.3819643,,,,,,,,,,,,
52,39.4749187,-0.3818887,,,,,,,,,,,,
53,39.4751912,-0.3823465,,,,,,,,,,,,
54,39.4749883,-0.3834941,,,,,,,,,,,,
55,39.4752761,-0.3832929,,,,,,,,,,,,
56,39.4753599,-0.3836646,,,,,,,,,,,,
57,39.472525,-0.3807536,,,,,,,,,,,,
58,39.4880509,-0.3702867,,,,school,,,,,,,,
59,39.487881,-0.3697844,,,,kindergarten,,,,,,,,
60,39.4816368,-0.3895614,,,,,,,,,,,,
61,39.4822097,-0.3882288,,,,,,,,,,,,
62,39.4819584,-0.3889235,,,,,,,,,,,,
63,39.480775,-0.3905175,,,,parking,,,,,,,,
64,39.4797549,-0.3896901,,,,,,,,,,,,
65,39.4805828,-0.3894083,,,,,,,,,,,,
66,39.4806677,-0.3915901,,,,,,,,,,,,
67,39.480763,-0.3904559,,,,,,,,,,,,
68,39.4805013,-0.3901309,,,,,,,,,,,,
69,39.480011,-0.3911984,,,,hotel,,,,,hotel,,,
70,39.4800141,-0.3907202,,,,,,,,,,,,
71,39.4817999,-0.3904352,,,,,,,,,,,,
72,39.4820281,-0.3905763,,,,hospital,,,,,,,,
73,39.4817711,-0.3911688,39,,Carrer de Joaquim Ballester,public,9,,,,,,,
74,39.4707312,-0.3823775,21,46001,Carrer de l'Hospital,place_of_worship,,,,,,,,
75,39.477487,-0.3956336,16,46015,Avenida Tirso de Molina,marketplace,,,,,,,4.92E-07,1.359990218
76,39.4661356,-0.360452,,,,,,,,,,,,
77,39.4661611,-0.3603941,,,,,,,,,,,,
78,39.465966,-0.3603194,,,,,,,,,,,,
79,39.4663452,-0.3605136,,,,,,,,,,,,
80,39.4663829,-0.3607668,,,,,,,,,,,,
81,39.4658237,-0.3604831,,,,,,,,,,,,
82,39.473603,-0.3701581,,,,,,,,,,,,
83,39.4717999,-0.3697103,,,,courthouse,,,,,,,,
84,39.4752628,-0.3744555,,,,,,,,,,,,
85,39.443308,-0.4107519,,,,,,,,,,,1.55E-07,1.111069135
86,39.4419968,-0.4112887,,,,,,,,,,,1.08E-06,1.341240285
87,39.4744154,-0.37842,2,46001,Carrer de la Llotja,,,,heritage,,attraction,,,
88,39.4778151,-0.3743469,4,46003,Pla?a de Sant Lloren?,,,,castle,,,,,
89,39.4708144,-0.3744702,15,,Carrer de les Barques,theatre,,,,,,,,
90,39.4827329,-0.3467191,1G,46022,,university,,,,,,,,
91,39.4824264,-0.3469791,,,,university,,,,,,,,
92,39.4810928,-0.3471307,,46022,Carrer d'Adolfo Su?rez Gonz?lez,university,4,,,,,,,
93,39.4837732,-0.3463934,29,46022,Cam? de Vera,university,,,,,,,,
94,39.4838603,-0.3424334,,,,,,,,,,,,
95,39.482778,-0.3449551,,46022,,university,,,,,,,,
96,39.4830388,-0.3421457,,46022,,university,2,,,,,,,
97,39.4829495,-0.3416792,,46022,,university,,,,,,,,
98,39.4827392,-0.3411005,,46022,Cam? de Vera,university,,,,,,,,
99,39.4826108,-0.3418268,5K,46022,Cam? de Vera,university,,,,,,,,
100,39.4819564,-0.3421465,5G,46022,Cam? de Vera,university,,,,,,,,
101,39.4823223,-0.3421172,5I,46022,Cam? de Vera,university,2,,,,,,,
102,39.4828555,-0.3438659,,46022,,university,,,,,,,,
103,39.4814238,-0.3416387,,46022,,university,4,,,,,,,
104,39.4814469,-0.3448577,,46022,,university,,,,,,,,
105,39.4810261,-0.345281,,46022,,university,,,,,,,,
106,39.4811011,-0.3428329,,,,library,,,,,,,,
107,39.4799718,-0.3432059,,46022,Avinguda dels Tarongers,university,,,,,,,,
108,39.4805045,-0.3423472,,,,,,,,,,,,
109,39.4807018,-0.3417357,,,,,,,,,,,,
110,39.4801164,-0.3422816,,,,,,,,,,,,
111,39.4796144,-0.3425708,,46022,Avinguda dels Tarongers,,,,,,,,,
112,39.4792741,-0.3412535,,46022,Cam? de Vera,,,,,sports_centre,,,,
113,39.4800177,-0.341145,,,,,,,,swimming_pool,,swimming,,
114,39.4791649,-0.340404,,46022,Avinguda dels Tarongers,residential,,,,,,,,
115,39.4788407,-0.3395664,,46022,Cam? de Vera,university,,,,,,,,
116,39.4785421,-0.3386086,,46022,,university,,,,,,,,
117,39.479202,-0.3388041,,46022,,university,4,,,,,,,
118,39.4782647,-0.3371233,,46022,,,,,,,,,,
119,39.4785793,-0.3367058,,46022,,,,,,,,,,
120,39.4793806,-0.3370393,,46022,,,,,,,,,,
121,39.4792243,-0.3365309,,46022,,,,,,,,,,
122,39.4790798,-0.3336149,,46022,Carrer de l'Enginyer Fausto El?o,,3,,,,,,,
123,39.479417,-0.3348976,,,,,,,,,,,,
124,39.4797901,-0.3360805,,,,,,,,sports_centre,,,,
125,39.480333,-0.3368444,,,,restaurant,,,,,,,,
126,39.480942,-0.3364966,,,,,,,,,,,,
127,39.4819471,-0.3382206,,46022,,university,,,,,,,,
128,39.481506,-0.3384328,,46022,,university,,,,,,,,
129,39.4810717,-0.3386392,,46022,,university,,,,,,,,
130,39.4806269,-0.3388516,,46022,Carrer de Valentina Tereshkova,university,,,,,,,,
131,39.4819191,-0.3403841,,46022,,,,,,fitness_centre,,bodybuilding;cardio;soccer;athletics;running,,
132,39.480224,-0.335726,,,,transportation,,,,,,,,
133,39.4808963,-0.3356697,,,,,,,,,,,,
134,39.4797136,-0.334104,,,,transportation,,,,,,,,
135,39.4761938,-0.3462333,,,,school,,,,,,,,
136,39.4757015,-0.3464216,,,,school,,,,,,,,
137,39.4775804,-0.34554,,,,university,,,,,,,,
138,39.4757121,-0.3406673,,,,,,,,,,,,
139,39.4753903,-0.3406659,,,,,,,,,,,,
140,39.4751784,-0.3412375,,,,,,,,,,,,
141,39.4787682,-0.3432941,,,,university,,,,,,,,
142,39.4783732,-0.3434832,,,,,,,,,,,,
143,39.4782365,-0.341425,,,,,,,,,,,,
144,39.4774478,-0.3415204,,,,library,,,,,,,,
145,39.468368,-0.3439997,,,,,,,,,,,,
146,39.4673385,-0.338261,,,,school,,,,,,,,
147,39.46985,-0.3411,,,,school,,,,,,,,
148,39.4691045,-0.3402218,91,46022,Carrer de Campoamor,community_centre,,,,,,,,
149,39.4580432,-0.3559153,,,,theatre,,,,,,,,
150,39.4566823,-0.3538811,,,,cinema,,,,,,,,
151,39.4541324,-0.3484491,,,,,,,,,,,,
152,39.4536252,-0.3488716,,,,,,,,,,,,
153,39.4533669,-0.346351,,,,,,,,,,,,
154,39.4520495,-0.3454895,,,,restaurant,,,,,,,,
155,39.4553312,-0.3537579,,,,roof,,,,,,,,
156,39.4550001,-0.3661313,,,,,,,,,,,,
157,39.4544179,-0.364337,,,,,4,,,,,,,
158,39.4560984,-0.3637322,,,,,2,,,,,,,
159,39.4525149,-0.3464974,,,,,,,,,,,,
160,39.4527516,-0.3443828,,,,,,,,,,,,
161,39.4678447,-0.3332325,,,,retail,4,,,,,,,
162,39.4664808,-0.3347285,,,,,1,,,sports_centre,,,,
163,39.4769907,-0.3308098,,,,hospital,4,,,,,,,
164,39.477475,-0.3309871,,,,public,2,,,,,,,
165,39.4626922,-0.3249138,,,,,,,,,,,,
166,39.463548,-0.3270981,,,,,1,,,,,,,
167,39.461106,-0.3242078,,46024,Moll de la Duana,,,,,,,,,
168,39.4504349,-0.3102851,,,,,,,,,,,,
169,39.4477705,-0.3072543,,,,,,,,,,,,
170,39.4490577,-0.3072912,,,,,,,,,,,,
171,39.4520292,-0.3270889,,,,,,,,,,,,
172,39.4513889,-0.3256944,,,,,,,,,,,,
173,39.4441652,-0.3246579,,,,,,,,,,,,
174,39.4440719,-0.3230842,,,,,,,,,,,,
175,39.4438381,-0.3197732,,,,roof,,,,,,,,
176,39.4575413,-0.3306309,,,,,,,,,,,,
177,39.4562397,-0.3290952,,,,,,,,,,,,
178,39.4499908,-0.3226773,,,,,,,,,,,,
179,39.4279432,-0.3334465,,,,,,,,,,,1.73E-07,1.31491953
180,39.4302293,-0.3336628,,,,,,,,,,,2.18E-07,0.56276467
181,39.4294019,-0.333616,,,,,,,,,,,2.75E-07,0.502462416
182,39.4286418,-0.3335978,,,,,,,,,,,1.56E-07,0.638542018
183,39.4591852,-0.3312325,,,,,,,,,,,,
184,39.4583174,-0.3323913,,,,,,,yes,,,,,
185,39.4541848,-0.3301108,,,,,,,,,,,,
186,39.4537404,-0.3303263,,,,,,,,,,,,
187,39.4533555,-0.3963566,23,46017,Carrer de Juan de Garay,school,3,,,,,,4.39E-07,0.885459984
188,39.4667651,-0.3999992,,,,school,,,,,,,1.09E-07,0.413065669
189,39.4655374,-0.3993267,,,,school,,,,,,,1.30E-07,3.006369427
190,39.4654834,-0.3987491,,,,roof,,,,pitch,,athletics,1.09E-07,0.873679375
191,39.4647088,-0.3959248,,,,public,1,,,,,,1.36E-08,1.26874536
192,39.4700315,-0.3959214,,,,school,,,,,,,2.03E-07,1.904474231
193,39.4496264,-0.3932039,,,,school,3,,,,,,1.52E-07,0.955430259
194,39.4507578,-0.3753954,,,,school,3,,,,,,1.97E-07,1.138960815
195,39.4504407,-0.3749818,,,,school,1,,,,,,6.62E-08,1.628972901
196,39.4437912,-0.3776378,,,,,2,,,,,,8.64E-07,1.078163895
197,39.4425208,-0.3986935,,,,,2,,,,,,4.27E-07,1.258364312
198,39.4355902,-0.3534025,,,,office,2,,,,,,5.18E-07,2.297230571
199,39.4370658,-0.352832,,,,office,2,,,,,,1.42E-06,3.123317684
200,39.4362459,-0.3524865,,,,office,1,,,,,,4.92E-07,2.058148148
201,39.4339047,-0.3488214,,,,office,2,,,,,,7.45E-07,1.297203145
202,39.4334397,-0.3502515,,,,office,2,,,,,,1.08E-06,2.200018308
203,39.4414661,-0.3698942,,,,train_station,,,,,,,2.14E-08,2.141093474
204,39.4413897,-0.3684959,,,,,,,,,,,2.83E-07,3.7527897
205,39.4500917,-0.3880608,,,,,1,,,,,,1.18E-07,2.629139073
206,39.4398402,-0.3910058,,,,school,3,,,,,,1.27E-06,0.921725137
207,39.440498,-0.3919413,,,,school,3,,,,,,2.93E-07,0.907854507
208,39.4684814,-0.4083946,,,,,,,,,,,2.27E-06,1.955350082
209,39.4665019,-0.4088447,,,,,,,,,,,6.64E-08,2.501383509
210,39.467718,-0.4135738,,,,school,,,,,,,5.32E-08,2.061962134
211,39.4779726,-0.4006996,,,,hospital,,,,,,,1.14E-07,0.757260597
212,39.4772205,-0.4009133,,,,school,,,,,,,1.19E-07,1.950554675
213,39.4774039,-0.4002798,,,,,,,,,,,7.23E-08,1.871212121
214,39.4779152,-0.4015144,,,,hospital,,,,,,,4.84E-07,1.423657825
215,39.4772211,-0.404891,,,,,,,,,,,2.78E-06,1.681914241
216,39.481419,-0.4050526,,,,,,,,,,,4.02E-07,1.884245717
217,39.4808556,-0.4059873,,,,clinic,,,,,,,3.34E-07,0.963125445
218,39.4821734,-0.4036308,67,,Avinguda del General Avil?s,residential,9,,,,,,2.02E-07,1.680825243
219,39.478984,-0.4018812,01-02,,Pla?a de la Policia Local,apartments,,,,,,,1.30E-07,0.94670905
220,39.4796389,-0.4017161,01-01,,Pla?a de la Policia Local,apartments,,,,,,,8.63E-08,0.594418605
221,39.4811793,-0.4029991,6,46015,Calle Jorge Com?n,residential,8,,,,,,4.72E-07,1.520839046
222,39.4835434,-0.4026953,,,,,,,,,,,1.59E-07,3.256546135
223,39.4845424,-0.4034116,,,,,,,,,,,1.61E-07,3.150701283
224,39.4840361,-0.4030589,,,,,,,,,,,1.61E-07,3.150701283
225,39.489434,-0.3999973,,,,,,,,,,,,
226,39.4869287,-0.3993524,,,,,,,,,,,,
227,39.4862655,-0.3979379,,,,,,,,,,,1.99E-07,1.831248759
228,39.4877181,-0.4041225,,,,roof,,,,,,,8.53E-08,1.592420938
229,39.4878319,-0.3982604,,,,roof,,,,,,,8.13E-08,1.852525253
230,39.4908353,-0.4034624,,,,hospital,,,,,,,,
231,39.4903596,-0.4006438,,,,,,,,,,,,
232,39.4888891,-0.4050391,78,46015,Avinguda del Mestre Rodrigo,,,,,,,,,
233,39.4895707,-0.4038483,14,46015,Calle San Clemente,place_of_worship,,roman_catholic,,,,,,
234,39.4960816,-0.4010569,,,Carrer del Doctor Nicasio Benlloch,,,,,,hotel,,,
235,39.4962104,-0.4020319,60,,Avinguda de les Corts Valencianes,civic,,,,,,,,
236,39.494573,-0.4010455,52,46015,Avenida Cortes Valencianas,,,,,,hotel,,,
237,39.4937887,-0.4010494,,,,,,,,,,,,
238,39.4931341,-0.4005106,,,,apartments,16,,,,,,,
239,39.4959516,-0.3990025,,,,school,,,,,,,,
240,39.4963421,-0.4001028,,,,,,,,,,,,
241,39.4883768,-0.3937533,,,,marketplace,,,,,,,,
242,39.4880617,-0.3954401,,,,clinic,,,,,,,2.13E-07,1.500294031
243,39.4936321,-0.3803567,,,,roof,,,,,,,,
244,39.4930796,-0.3803033,83,,Cami de Montcada,,,,,,,,,
245,39.4925482,-0.3782447,,,,,,,,,,,,
246,39.4953924,-0.3778052,,,,school,3,,,,,,,
247,39.4952193,-0.3777211,,,,school,4,,,,,,,
248,39.4943345,-0.3668812,,,,school,3,,,,,,,
249,39.4946352,-0.3665887,,,,school,2,,,,,,,
250,39.493539,-0.3663984,,,,,2,,,sports_centre,,,,
251,39.4956677,-0.3655043,,,,public,1,,,,,,,
252,39.4921097,-0.3698352,,,,public,2,,,,,,,
253,39.4880273,-0.3659896,,,,,1,,,fitness_centre,,,,
254,39.4877002,-0.3635103,,,,school,2,,,,,,,
255,39.4837184,-0.356059,,,,,4,,,,,,,
256,39.4841098,-0.3547954,,,,school,3,,,,,,,
257,39.4813657,-0.3529529,21,46020,Avinguda de Catalunya,,5,,,,,,,
258,39.4792681,-0.369029,,46010,Carrer del General El?o,public,2,,,,museum,,,
259,39.4789751,-0.3677667,,,,public,2,,,,,,,
260,39.4806943,-0.3669029,,,,public,1,,,,,,,
261,39.4807911,-0.3663212,3,,,public,3,,,,,,,
262,39.4955229,-0.3815675,,,,,,,,,,,,
263,39.4604008,-0.3799518,,,,transportation,1,,,,,,1.39E-07,0.572416545
264,39.4596011,-0.3802817,,,,transportation,1,,,,,,1.41E-07,0.587533512
265,39.4589073,-0.3787046,4B,46006,Carrer de les Filipines,,1,,yes,,,,2.82E-07,0.727603707
266,39.4721598,-0.3800183,,,,,10,,,,,,,
267,39.4721924,-0.3819519,,,,,,,,,,,,
268,39.4725399,-0.3805312,,,,,,,,,,,,
269,39.4603542,-0.3858717,,,,public,3,,,,,,5.18E-08,2.260115607
270,39.4787005,-0.3374955,,46022,,university,,,,,,,,
271,39.4795039,-0.3408499,,46022,Cam? de Vera,college,,,,,,,,
272,39.4823617,-0.3518969,,,,detached,2,,,,,,,
273,39.483068,-0.353877,,,,apartments,10,,,,,,,
274,39.4798864,-0.3346927,,,,transportation,,,,,,,,
275,39.4832752,-0.3454639,,46022,,university,,,,,,,,
276,39.4767032,-0.3606827,,,,university,,,,,,,,
277,39.4772075,-0.3617067,,,,university,8,,,,,,,
278,39.4767183,-0.3612985,,,,university,,,,,,,,
279,39.4539241,-0.3497341,,,,arts_centre,,,,,,,,
280,39.4790127,-0.3373086,,46022,,,,,,,,,,
281,39.5034902,-0.4293459,,,,,,,,,,,1.64E-06,1.068971458
282,39.5039511,-0.4281795,,,,,,,,,,,1.63E-06,1.066662832
283,39.5054233,-0.4291622,,,,,,,,,,,1.65E-06,1.063112885
284,39.5017394,-0.4283794,,,,,,,,,,,1.60E-06,1.723455224
285,39.5049623,-0.4303284,,,,,,,,,,,1.66E-06,1.065463653
286,39.5048889,-0.427224,,,,,,,,,,,2.66E-06,0.701738142
287,39.506393,-0.4264431,,,,,,,,,,,8.76E-07,1.952241358
288,39.4857658,-0.3987834,,,,,,,,,,,1.32E-07,1.762980769
289,39.4859103,-0.4000891,,,,,,,,,,,6.94E-08,1.79944971
290,39.485494,-0.3997341,,,,,,,,,,,,
291,39.4778211,-0.3667132,,,,,,,,,,,,
292,39.4820283,-0.3631749,,,,public,1,,,,,,,
293,39.4581821,-0.3808318,,,,roof,,,,,,,5.28E-07,0.217663722
294,39.4402351,-0.3664209,,,,,,,,,,,1.35E-06,2.601495726
295,39.4390774,-0.3651449,,,,,,,,,,,3.29E-07,2.653081029
296,39.4397699,-0.366642,,,,,,,,,,,1.61E-07,6.80328495
297,39.4780221,-0.3654857,,,,apartments,12,,,,,,,
298,39.47838,-0.3663366,,,,,,,,,,,,
299,39.478676,-0.3663644,,,,university,,,,,,,,
300,39.4784794,-0.3652548,,,,,,,,,,,,
301,39.4779075,-0.3664825,,,,,,,,,,,,
302,39.4786348,-0.3660497,,,,university,,,,,,,,
303,39.4777563,-0.3668624,,,,university,,,,,,,,
304,39.4772777,-0.3662996,,,,,,,,,,,,
305,39.4998592,-0.4042746,,,,,,,,,,,,
306,39.4809127,-0.3890614,,,,office,,,,,,,,
307,39.4694778,-0.3721788,27,,Calle de Col?n,,,,,,,,,
308,39.4708399,-0.3712718,26,46002,Carrer del Pintor Sorolla,,,,,,,,,
309,39.4566663,-0.3600822,,,,hospital,7,,,,,,,
310,39.4533043,-0.3581265,s/n,46013,Calle de Ricardo Mu?oz Suay,music_school,,,,,,,,
311,39.4732583,-0.3802767,,,,,,,,,,,,
312,39.4739685,-0.3801527,,,,,10,,,,,,,
313,39.4735735,-0.3808459,,,,,,,,,,,,
314,39.4749462,-0.3808493,,,,,,,,,,,,
315,39.4730838,-0.3809088,,,,,,,,,,,,
316,39.4732655,-0.381036,,,,,,,,,,,,
317,39.4764141,-0.3786384,,,,,,,,,,,,
318,39.4761023,-0.3785347,,,,,,,,,,,,
319,39.4731283,-0.3810736,,,,,,,,,,,,
320,39.4734691,-0.3808406,,,,,,,,,,,,
321,39.4735463,-0.3804827,,,,,,,,,,,,
322,39.4732691,-0.3804344,,,,,,,,,,,,
323,39.4764373,-0.3789715,,,,,,,,,,,,
324,39.4735354,-0.3802897,,,,,,,,,,,,
325,39.4730065,-0.3807264,,,,,,,,,,,,
326,39.4763981,-0.378452,,,,,,,,,,,,
327,39.4799862,-0.3940203,102,46015,Avenida de Campanar,,,,,,,,4.30E-08,2.068499759
328,39.4807876,-0.3934984,90,46015,Avenida de Campanar,hotel,,,,,hotel,,2.83E-08,0.940652819
329,39.4791219,-0.3920096,1,46009,Avenida P?o XII,,,,,,,,,
330,39.4798778,-0.3958125,25,46015,Calle del Valle de la Ballestera,pub,,,,,,,1.24E-08,1.346094946
331,39.4802053,-0.3929751,8,46009,Plaza del Padre Domenech,,,,,,,,,
332,39.480682,-0.3955832,,46015,,,,,,,,,1.53E-07,0.971586296
333,39.4792716,-0.3942596,112,46015,Avenida de Campanar,,,,,,,,2.61E-08,0.922275293
334,39.4784812,-0.3939495,55,46009,Avenida de Campanar,apartments,,,,,,,2.10E-08,1.18107221
335,39.4794891,-0.3932697,39,46009,Avenida de Campanar,apartments,,,,,,,1.16E-07,1.547357672
336,39.4798739,-0.3932396,33,46009,Avenida de Campanar,apartments,,,,,,,2.27E-08,1.032390511
337,39.4782945,-0.3940285,57,46009,Avenida de Campanar,apartments,,,,,,,4.09E-08,1.619883041
338,39.4789181,-0.3930752,,,,,,,,,,,1.63E-07,1.615670825
339,39.4799673,-0.3930154,6,46009,Plaza del Padre Domenech,sports_centre,,,,sports_centre,,,7.93E-08,1.497176913
340,39.4815312,-0.394033,19,46015,Avenida P?o XII,,,,,,,,3.76E-08,1.003814147
341,39.4787115,-0.393763,51,46009,Avenida de Campanar,,,,,,,,3.38E-08,1.598201609
342,39.4786259,-0.3939639,53,46009,Avenida de Campanar,apartments,,,,,,,1.70E-08,1.330497382
343,39.4812033,-0.3947707,2,46015,Calle de la Ciudad de Bolonia,,,,,,,,4.65E-08,1.013299557
344,39.4791035,-0.3950663,21,46015,Plaza del Diputado Lu?s Luc?a,,,,,,,,3.49E-08,0.920743269
345,39.4791276,-0.3936785,43,46009,Avenida de Campanar,,,,,,,,3.59E-08,1.600270392
346,39.4792322,-0.3934357,41,46009,Avenida de Campanar,,,,,,,,2.37E-08,1.440469536
347,39.478173,-0.3952896,06-08,46015,Calle de Castielfabib,,,,,,,,5.62E-08,0.956240822
348,39.4785951,-0.3950316,5,46015,Calle del Marqu?s de San Juan,,,,,,,,2.74E-08,1.361246714
349,39.4800422,-0.3932549,31,46009,Avenida de Campanar,apartments,,,,,,,1.96E-08,1.380981224
350,39.4805751,-0.3938506,7,46015,Calle del Valle de la Ballestera,,,,,,,,4.51E-08,1.443389058
351,39.4788655,-0.3958504,16,46015,Calle de Castielfabib,,,,,,,,1.62E-08,1.226751592
352,39.4790382,-0.3959786,18,46015,Calle de Castielfabib,,,,,,,,4.03E-08,0.989261308
353,39.4787455,-0.3957675,14,46015,Calle de Castielfabib,,,,,,,,2.23E-08,1.154450262
354,39.4786861,-0.3924119,3,46009,Avenida Tirso de Molina,,,,,,,,,
355,39.4785863,-0.3926757,4,46009,Avenida Tirso de Molina,,,,,,,,,
356,39.478471,-0.3929162,5,46009,Avenida Tirso de Molina,,,,,,,,,
357,39.4782697,-0.3934032,6,46009,Avenida Tirso de Molina,,,,,,,,2.93E-08,1.447076613
358,39.4781818,-0.3936001,7,46015,Avenida Tirso de Molina,,,,,,,,2.61E-08,1.405735528
359,39.4805108,-0.39291,11,46009,Avenida P?o XII,apartments,,,,,,,,
360,39.4798057,-0.3927532,3,46009,Plaza del Padre Domenech,,,,,,,,,
361,39.4794194,-0.3928408,8,46009,Calle del Padre Diego Mir?n,,,,,,,,,
362,39.4803279,-0.3927768,9,46009,Avenida P?o XII,,,,,,,,,
363,39.480612,-0.3935896,92,46015,Avenida de Campanar,,,,,,,,2.31E-08,1.12527115
364,39.4804837,-0.3936468,94,46015,Avenida de Campanar,,,,,,,,1.83E-08,1.288246881
365,39.4814325,-0.39443,1,16015,Calle de la Ciudad de Bolonia,,,,,,,,2.34E-08,1.331661093
366,39.4810466,-0.3951233,11,46015,Calle de Rasca?a,,,,,,,,4.58E-08,1.001245718
367,39.4807852,-0.3949362,13,46015,Calle de Rasca?a,,,,,,,,4.60E-08,1.007535322
368,39.4812046,-0.393809,15,46015,Avenida P?o XII,apartments,,,,,,,2.80E-08,1.152345564
369,39.4813487,-0.3939061,17,46015,Avenida P?o XII,,,,,,,,2.07E-08,1.228717367
370,39.480891,-0.3955,26,46015,Calle de Rasca?a,,,,,,,,4.38E-08,1.022556391
371,39.4806344,-0.3953127,28,46015,Calle de Rasca?a,apartments,,,,,,,4.67E-08,0.997854735
372,39.4812473,-0.394311,3,46015,Calle de la Ciudad de Bolonia,,,,,,,,3.71E-08,1.144301828
373,39.4810264,-0.3946419,4,46015,Calle de la Ciudad de Bolonia,,,,,,,,1.56E-08,1.388773389
374,39.4810571,-0.3941702,5,46015,Calle de la Ciudad de Bolonia,apartments,,,,,,,3.14E-08,1.106463878
375,39.4809,-0.3945483,6,46015,Calle de la Ciudad de Bolonia,apartments,,,,,,,2.91E-08,1.142022472
376,39.47956,-0.3961725,,46015,,,,,,,,,4.79E-08,0.931782541
377,39.4795623,-0.3958782,6,46015,Plaza del Diputado Lu?s Luc?a,,,,,,,,2.72E-08,1.070441373
378,39.4797366,-0.3960018,8,46015,Plaza del Diputado Lu?s Luc?a,apartments,,,,,,,2.91E-08,1.079672696
379,39.4807346,-0.3958498,1,46015,Calle del Doctor Calatayud Baya,,,,,,,,4.47E-08,0.999053628
380,39.4797263,-0.3940787,106,46015,Avenida de Campanar,,,,,,,,3.13E-08,1.184688995
381,39.479583,-0.3941461,108,46015,Avenida de Campanar,,,,,,,,2.66E-08,1.301752464
382,39.4805215,-0.3942864,11,46015,Calle del Valle de la Ballestera,,,,,,,,3.28E-08,1.632732586
383,39.4794421,-0.3942062,110,46015,Avenida de Campanar,,,,,,,,2.73E-08,1.247509177
384,39.4791144,-0.394364,114,46015,Avenida de Campanar,,,,,,,,2.67E-08,1.19375
385,39.4789741,-0.3944249,116,46015,Avenida de Campanar,,,,,,,,2.53E-08,1.335620354
386,39.4779239,-0.3940718,13,46015,Avenida Tirso de Molina,apartments,,,,,,,1.88E-08,1.423558897
387,39.4804102,-0.3944108,13,46015,Calle del Valle de la Ballestera,,,,,,,,2.88E-08,1.385405405
388,39.4778338,-0.3942724,14,46015,Avenida Tirso de Molina,apartments,,,,,,,2.79E-08,1.567026194
389,39.480222,-0.3945157,15,46015,Calle del Valle de la Ballestera,,,,,,,,5.38E-08,0.944270507
390,39.4797985,-0.3947364,16,46015,Plaza del Diputado Lu?s Luc?a,,,,,,,,2.38E-08,1.104736842
391,39.480194,-0.3950649,17,46015,Calle del Valle de la Ballestera,apartments,,,,,,,2.74E-08,1.538337802
392,39.4796508,-0.3948063,17,46015,Plaza del Diputado Lu?s Luc?a,,,,,,,,2.32E-08,1.145205479
393,39.4794768,-0.3948961,18,46015,Plaza del Diputado Lu?s Luc?a,place_of_worship,,roman_catholic,,,,,2.92E-08,0.865970772
394,39.4801087,-0.395257,19,46015,Calle del Valle de la Ballestera,apartments,,,,,,,2.16E-08,1.417884278
395,39.4792986,-0.3949759,19,46015,Plaza del Diputado Lu?s Luc?a,,,,,,,,2.52E-08,1.020299662
396,39.480576,-0.3962297,2,46015,Calle del Doctor Calatayud Baya,,,,,,,,4.24E-08,1.019736842
397,39.4788948,-0.3945571,2,46015,Calle del Marqu?s de San Juan,,,,,,,,2.37E-08,1.617593158
398,39.4794167,-0.3962296,20,46015,Calle de Castielfabib,,,,,,,,2.89E-08,1.152203544
399,39.4800366,-0.395434,21,46015,Calle del Valle de la Ballestera,apartments,,,,,,,2.01E-08,1.458669981
400,39.4795848,-0.3963562,22,46015,Calle de Castielfabib,,,,,,,,3.22E-08,1.140499365
401,39.4799503,-0.3956382,23,46015,Calle del Valle de la Ballestera,apartments,,,,,,,2.77E-08,1.605277045
402,39.4804764,-0.3956716,3,46015,Calle del Doctor Calatayud Baya,,,,,,,,4.43E-08,0.995869082
403,39.4796942,-0.3932311,35,46009,Avenida de Campanar,apartments,,,,,,,2.52E-08,1.389694042
404,39.4803206,-0.3960398,4,46015,Calle del Doctor Calatayud Baya,,,,,,,,4.84E-08,0.995770393
405,39.4789519,-0.3947787,4,46015,Calle del Marqu?s de San Juan,,,,,,,,3.25E-08,1.61707841
406,39.4801002,-0.3963561,51,46015,Calle del Grabador Engu?danos,,,,,,,,2.37E-08,1.178389399
407,39.4806035,-0.3940386,9,46015,Calle del Valle de la Ballestera,,,,,,,,4.32E-08,1.561050328
408,39.4785215,-0.3946192,118,46015,Avenida de Campanar,,,,,,,,3.54E-08,1.238159071
409,39.4784035,-0.3946761,120,46015,Avenida de Campanar,,,,,,,,2.49E-08,1.316243929
410,39.4782927,-0.3947253,122,46015,Avenida de Campanar,,,,,,,,2.33E-08,1.48594132
411,39.47985,-0.3944185,4,46015,Pla?a Papa Joan Pau II,,,,,,,,2.24E-08,1.51539912
412,39.4799084,-0.3946081,5,46015,Pla?a Papa Joan Pau II,,,,,,,,2.30E-08,1.461398176
413,39.47829,-0.3954303,10,46015,Calle de Castielfabib,,,,,,,,2.53E-08,1.097661623
414,39.478476,-0.3953417,11,46015,Calle del Marqu?s de San Juan,,,,,,,,3.17E-08,0.879518072
415,39.4784337,-0.3955004,12,46015,Calle de Castielfabib,,,,,,,,2.26E-08,1.359418932
416,39.4779259,-0.3948859,126,46015,Avenida de Campanar,,,,,,,,4.27E-08,1.04727133
417,39.4777771,-0.395011,130,46015,Avenida de Campanar,apartments,,,,,,,5.14E-08,1.498410175
